Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
-0.7434601587071756,-1.0208177480073,-1.1750789321628512,-0.4552669837463014,-1.533040285482045,-2.1116203048140205,-0.7482995381882306,-0.9038877538066569,0.38483874145519503,1.382545314809681,1.7033241156716472,1.7898047903832304,0.40355742385138305,2.0945919379257343,1.8704294299294149,0.8004351667071569,SEKER
-0.7381575292485412,-1.0093875086210258,-1.2458840410042091,-0.3207746644772756,-1.8234045803306738,-3.05775699615635,-0.7420356355727801,-0.895526874651831,0.37977545110205935,1.1314388348261617,1.656984583888774,2.2508594506168977,0.20145960422323672,2.5590379497716755,2.4016508877230516,0.874222709363625,SEKER
-0.7345204692993496,-0.9262948807698279,-1.060320125582601,-0.5995460025758942,-1.121887349403088,-1.1794621307410393,-0.7335274469935049,-0.8898041236964669,0.23396485546279794,-0.08656647706758586,0.8065004135333732,1.211227644993884,0.628498472960128,1.5168836271653527,1.226738008410561,1.0438689759301367,SEKER
-0.7329908646478204,-0.9727884033548769,-1.2894400462205524,-0.22792663523801823,-2.003489408778398,-3.8625668430988496,-0.7341638862966791,-0.887400249850674,0.4664293894084257,0.44963689787247196,1.3286288743611057,2.5615352825595665,0.0676924809157189,2.88302567445149,2.7687506823065324,1.0055870622138139,SEKER
-0.7322770491437735,-0.9281844073133246,-1.2234856979449822,-0.33840391666380515,-1.7618987650918214,-2.82827610146454,-0.7319196003328545,-0.8862790258653445,0.5467661030252181,0.06962567450009649,0.859776741917666,2.155755542589913,0.2224817004520952,2.4436850806333545,2.2907461440340433,1.0851491075743962,SEKER
-0.7307474444922443,-0.9955697640209243,-1.1761139852938023,-0.40850383531617324,-1.5913353590026902,-2.2768243170343494,-0.7343648671292604,-0.8838776538190523,0.5156535248654811,1.0547260773569318,1.6168397032944166,1.8842629167888072,0.32773254211042563,2.1601358738463134,1.977942395448365,1.0118297449168565,SEKER
-0.7300676202026758,-0.9530879948361072,-1.1623369502474201,-0.42677705276051475,-1.5431807834095879,-2.1396223882731698,-0.7292398558984372,-0.8828109235755782,0.5583048279874726,-0.04780878519261155,1.158547301920148,1.8088007298279807,0.3569417427529575,2.0825838241438195,1.8919960886038214,0.9389208879105506,SEKER
-0.7286059979801035,-0.9943317983544957,-1.1271053817633996,-0.4795060082503956,-1.4105207907750024,-1.7953096918075555,-0.7332929693554934,-0.8805185912391144,0.48060914783357406,1.3175078070096182,1.6362638804855751,1.6175602785060035,0.43307133117944974,1.8902665615533363,1.6761312080419484,1.1638279438065682,SEKER
-0.7282660858353193,-0.9590125448111585,-1.2464664507689824,-0.2785301474780318,-1.8708859384500403,-3.248725901997073,-0.7294073399255883,-0.879985711314856,0.449447522961844,0.4372891120211547,1.2501709778946122,2.3250795295453655,0.1449795994041698,2.613190135506233,2.4886813355819815,0.692060261195408,SEKER
-0.7277222264036645,-0.9277236606931123,-1.1162993223547588,-0.4901120080995603,-1.3762008515902675,-1.7133449579781053,-0.727062563545473,-0.8791332799940149,0.7132253234907546,-0.007554114502923411,0.9228315289192477,1.5628813246216262,0.4538535708336895,1.8352041840977191,1.6149244652148518,0.9736920170697385,SEKER
-0.7250709116743472,-1.0007264029622893,-1.216364649051134,-0.32080076091591037,-1.7684396965836213,-2.8518018456347476,-0.7288713910387048,-0.8749807392716419,0.5579268184099231,1.0914909397517962,1.7639053684112793,2.1634058643403598,0.1993506430819539,2.433948224485623,2.2996419952423808,0.9748288236975501,SEKER
-0.7231334124490769,-1.0041889836232776,-1.2470273805117165,-0.26352712862151656,-1.888170783331568,-3.321587155738319,-0.7267945891020313,-0.8719493989486099,0.4477320543593423,1.0540562345515463,1.8337796925178114,2.3650849653821826,0.11546036193000093,2.6430457748908838,2.535765955467472,1.0897248885421387,SEKER
-0.7224535881595084,-1.0024949253429019,-1.2563456013411047,-0.24482609299158406,-1.925298744331141,-3.4847442597113987,-0.7263926274368687,-0.8708864104537496,0.4874636355673061,1.1217036244521696,1.8250577508246337,2.4280093073183573,0.0895309778559671,2.7091689237248646,2.610072110862195,1.0807551138888194,SEKER
-0.7223856057305515,-0.9364219984019669,-1.2646838142163839,-0.2240608832389382,-1.9624907030757277,-3.6581870873142486,-0.7219375523146498,-0.8707801303045832,0.8052140380804816,0.041531599975465044,1.0951074124234936,2.4808499085847244,0.06928175281199242,2.766397861436732,2.6727038402885266,0.6739459925413895,SEKER
-0.7216717902265046,-0.9404197897834037,-1.2558491803763343,-0.23765743415778579,-1.9320210713803143,-3.515317430869208,-0.7224735012015333,-0.8696643850074535,0.23514377718089585,0.34771467241081233,1.1487189615404705,2.4304783529727194,0.0864670322046261,2.7098308813401806,2.6129939216541147,0.7514738862762089,SEKER
-0.7212978868672419,-0.9378088922688682,-1.045648250333775,-0.5679886654651429,-1.1357225523796062,-1.2055873714400585,-0.723344418142719,-0.869080094366988,0.594615539150341,0.6533693043217711,1.1262873536483322,1.2203986735532757,0.5850942048885502,1.4984720866556893,1.236742011179517,0.6728923048264337,SEKER
-0.7208899922935008,-0.9804023576040399,-1.1213098496101697,-0.4567766629433548,-1.4277668685364209,-1.837531778663585,-0.7247177871653578,-0.8684427992713728,0.4118041612751996,1.0917944833149837,1.5994038294839792,1.6372181682511604,0.4025509145956653,1.8924314331422007,1.6981916505954793,0.9515722084249333,SEKER
-0.7206860450066302,-0.945190146204793,-1.2183819205613635,-0.3007026089051866,-1.7946349873261456,-2.948064391613338,-0.721803565092929,-0.8681241963684722,0.5663817594903696,0.4243913386311844,1.2150069763116516,2.2064408327617127,0.17030934204165502,2.4683311811321658,2.3497665790501068,0.9841596284587257,SEKER
-0.7202441592184108,-0.9943783384171434,-1.2210472589173949,-0.29331268983784753,-1.8077602151915482,-2.99757557979577,-0.7249522648033694,-0.8674339928463762,0.6018982904143387,1.3081041513173186,1.767067065976855,2.2257558581407832,0.16153680991437436,2.4875684799935875,2.372309489580921,0.900913210063128,SEKER
-0.7199382382881049,-0.8676450938212007,-0.9820887719519543,-0.6501569014801359,-0.8936276548855613,-0.7876575315689154,-0.7189228398259303,-0.8669562418009511,0.6238684141340048,-0.09858028419808686,0.41813826430225454,0.8988785838857294,0.7282992402284968,1.2066382776728848,0.8898485057388458,0.4005192607786606,SEKER
-0.7184766160655326,-0.8943172037245957,-1.1214259470097043,-0.44737116809814553,-1.4396721610414192,-1.8670959602872441,-0.7160421145589316,-0.8646745787548835,0.35268335285320307,-0.44511445021186713,0.7105665085050955,1.654178719758934,0.38851130976128084,1.9036678259287092,1.7172487731399542,0.9324825647731525,SEKER
-0.7183066599931405,-0.9642017617963767,-1.1425617681164344,-0.4148551942775045,-1.5198837903914975,-2.07573165996647,-0.7218705587037895,-0.8644093677912302,0.210381837678481,1.022868547456577,1.4588971904496846,1.7754861813857077,0.33734101881813955,2.022612490597072,1.8541912741953332,1.0100661538339564,SEKER
-0.7165051256257838,-0.9347558641591791,-1.1972632739224827,-0.3177055776475257,-1.736390998687881,-2.738394459947607,-0.7175829676087216,-0.861599403872112,0.2087902442509538,0.4108520028920638,1.1653550418406111,2.1082853320496975,0.19747532001150428,2.3557561698438314,2.2356471898638866,0.853565397780651,SEKER
-0.7149415297597763,-0.9192906013413495,-1.1562621312233816,-0.38229800433581346,-1.5848317965527527,-2.257873224862257,-0.7154391720611878,-0.8591624439385094,0.25614540737860625,0.2678277704054456,1.0236129126901587,1.877438670522648,0.28596995903846517,2.1166982826759866,1.970152183425327,1.1315761093154706,SEKER
-0.7142617054702077,-0.8854233977526206,-1.1591437267238736,-0.37570527884961313,-1.598060979483999,-2.296565664033931,-0.7112520713824106,-0.858103438106289,0.5077645341425886,-0.5850030534503005,0.6803945576413746,1.8988245960182755,0.2753603032211364,2.136636378502603,1.9945771490309656,1.17035023400897,SEKER
-0.7136498636095961,-0.9852146000818117,-1.1620869334586925,-0.36603821571884426,-1.6149706502720296,-2.346855349375255,-0.7178174452467332,-0.8571506147098538,0.27974385329010254,1.164041622081753,1.7655340227214833,1.9201509199664228,0.26499583412453,2.15671801105703,2.0189687899184596,0.9889723265998219,SEKER
-0.7134119251082471,-0.9351514546916847,-1.1641475050784107,-0.36048828651398934,-1.625339683042411,-2.3781674490407645,-0.7145347583145719,-0.8567801445333953,0.52006715601719,0.4190328655258901,1.2159440619453894,1.9338058930623885,0.2588030927109326,2.1699588520307316,2.034604649628064,0.8972562606150152,SEKER
-0.7132759602503335,-0.9462698756582194,-1.142082544911664,-0.39966986446624464,-1.5372752519863742,-2.123278354294343,-0.7161761017806525,-0.8565684636554928,0.6327681108806643,0.8530112794541123,1.3385110404809015,1.8069411353624603,0.3102185703747955,2.0425185017433543,1.8898836303290754,1.2076912642492192,SEKER
-0.7126981096042002,-0.9735563143885637,-1.1946884803112714,-0.3099697642068451,-1.7403345861208128,-2.7521009676503225,-0.7141662934548395,-0.8556689732333332,0.8142640056043163,0.502579258563253,1.648874323605097,2.1192914074850355,0.18267439264212368,2.3580341821475583,2.248406706647088,1.0264665896658038,SEKER
-0.7112024961671495,-0.9594360593812525,-1.2041235066215976,-0.2869199704413174,-1.7835789967853326,-2.9070293864355765,-0.7144342678982812,-0.8533419762325395,0.7049991033726266,0.9313034330675783,1.514525832247375,2.18636316286981,0.15223481660756338,2.4241674629858547,2.3263637212568877,0.9110715286267295,SEKER
-0.710692627949973,-0.940764186246997,-1.1570747128638732,-0.3636295126566647,-1.6083682726299167,-2.327106872490008,-0.7125249499887589,-0.852549042252555,0.6568575559164895,0.5892755557456639,1.3175032954209882,1.9111688914816778,0.26044300099518164,2.140879999643645,2.008691510162645,1.035643878883833,SEKER
-0.7101147773038399,-0.9241773079193575,-1.1586087374501752,-0.3586531855708405,-1.617080537842529,-2.3531971280357626,-0.7109171033281084,-0.8516506081457398,0.683513819803442,0.33813540855241064,1.1473180154775215,1.9240406164546324,0.2536310742759921,2.1525199839354094,2.02342130111823,1.0122628679593308,SEKER
-0.7096728915156203,-0.8393859677815193,-1.154201351138908,-0.3627423958189673,-1.60400721414151,-2.314142061107751,-0.7080363780611098,-0.8509637302480306,0.1782289863281743,-0.2533190896548656,0.28294727327890784,1.9014224510576532,0.26157743375736275,2.128751990477324,1.9975465519732236,0.922383899578987,SEKER
-0.7094009617997928,-0.9900640746097018,-1.1836432268120598,-0.3155805740007599,-1.7134749554976145,-2.66006792741889,-0.7146687455362928,-0.8505411030272982,0.6939231199171539,1.426377867214914,1.8866038707856243,2.0762102732302266,0.19070781117650398,2.305753039876699,2.198514783091909,1.0276704003152202,SEKER
-0.7074634625745226,-0.9400288532571632,-1.1754131384328843,-0.32204563919045975,-1.6908075052931844,-2.58472931519023,-0.7090747790294465,-0.8475314028487703,0.38736275441500284,0.5321862028256038,1.3580450583205543,2.040766728709408,0.19949722209977672,2.264865336459247,2.1575740136407937,1.0522063117805578,SEKER
-0.706375743711213,-0.9396099926933339,-1.1129231809076852,-0.4178955936745844,-1.4597323909666027,-1.9177034901744756,-0.7093427534728882,-0.8458429055137215,0.29966856337976877,0.8602914768924823,1.369826588517113,1.6876177081152788,0.3403880856734885,1.9098297732202585,1.754885595428074,1.080881488562446,SEKER
-0.7045742093438564,-0.9498441524695627,-1.158804806122393,-0.338766680251095,-1.6405970536014114,-2.4249155961741247,-0.7078688940339587,-0.8430481596113653,0.17445989895111333,0.9374992770140071,1.5091620746578642,1.9629491350688795,0.2227162268806117,2.179081033249956,2.0680231937567597,1.098849309608104,SEKER
-0.7045742093438564,-0.9336482106681642,-1.1639475524399439,-0.3296754239155162,-1.6606969555253352,-2.487765117606167,-0.706830493065622,-0.8430481596113653,0.8930126042837933,0.6855381885779657,1.332013258986429,1.9930445780748816,0.21065232953494306,2.2095530362305005,2.1026016280369775,1.0461425891857914,SEKER
-0.7043362708425074,-0.8927720736446921,-1.1143742097354423,-0.4062918568619302,-1.4766666646709372,-1.9612203044825678,-0.7015379978076477,-0.8426792141005964,0.38199773572850276,-0.5341636813499562,0.9007053099987276,1.7094499415194513,0.32561647410767247,1.9266911170695653,1.7795045858560588,0.9562401552620278,SEKER
-0.7025347364751509,-0.9222924353821259,-1.0915511808793859,-0.43676275709257734,-1.3955977728703348,-1.7593388761348376,-0.7048541815452392,-0.8398870458098472,0.6452184662807555,0.6984892908281817,1.2397751912036736,1.5936805306556068,0.3690544997712335,1.810679667650701,1.6493725623657518,1.0796853112826124,SEKER
-0.7024327628317156,-0.9594686374251062,-1.121986989719373,-0.39055635044840314,-1.5101618925797022,-2.0495264073362365,-0.70652902181675,-0.83972906685847,0.4434571945054033,1.1289994434758448,1.6483824730960486,1.7653157549945881,0.2972272276072651,1.9772700826153264,1.8426668962683097,1.1790542543150258,SEKER
-0.7012770615394491,-0.8886998181630187,-1.195094433395322,-0.2555936314388609,-1.8015562450131992,-2.9740635418343415,-0.7010020489207642,-0.8379391430337576,1.1903350205586922,0.07139172165522233,0.9027858538101422,2.2006702999604735,0.11986483932615831,2.4152073938356877,2.343037202185858,0.35216469186806726,SEKER
-0.7010391230381001,-0.9249079869029265,-0.9956655946523807,-0.5629625100338809,-1.04377698682033,-1.037379385605676,-0.704820684739809,-0.8375707450548655,0.5918123671201374,1.0505701969842285,1.2901841261579237,1.089504887246725,0.5849120915633759,1.3399383037897157,1.094566967665483,0.32043616726708607,SEKER
-0.6984557907377398,-0.9433378517114146,-1.1151156571454992,-0.38566625439713265,-1.5030572176244588,-2.030541857843522,-0.701738978640229,-0.8335735365990111,0.353900803965826,0.926349774492434,1.5298076166176282,1.7529454881814186,0.2913614018212968,1.9564234837350372,1.828660465146239,1.1137029985957025,SEKER
-0.6982178522363908,-0.9367989729094133,-1.1283726541501788,-0.3633263019682608,-1.5547595084773078,-2.171966228893701,-0.7008345648936132,-0.8332056069704633,0.5950443756084061,0.7651942681932019,1.4615784524549713,1.8299958059972148,0.25913267341161317,2.031783643170491,1.9160919841073019,1.07578437672636,SEKER
-0.6974020630889085,-0.9264438089703008,-1.2402931513641349,-0.17141301231902417,-1.9733787611858318,-3.711040254404773,-0.6993272086492534,-0.8319444304678706,0.38394278468502085,0.5976473787932868,1.3609464533559605,2.5047498509188104,-0.00617268377482997,2.7283201005496,2.7011022806536715,0.8552724453854499,SEKER
-0.6958724584373794,-0.9081302943184318,-1.1400864657654033,-0.33381255090165646,-1.6113854029292245,-2.3361133573479105,-0.6975183811560217,-0.8295809728981892,0.8136545945808149,0.5289334116875106,1.1866362591889283,1.9131131424011036,0.2190668535156627,2.109247882168912,2.0109156057325315,0.9330694860761561,SEKER
-0.695838467222901,-0.9584261400217976,-1.1732189898185985,-0.28207801314982933,-1.7319632522747461,-2.723085853650398,-0.6994611958709742,-0.8295284688029403,0.4551044892856967,1.0046373493653828,1.7370734280798348,2.1072942967634836,0.1417708514503741,2.3058543599198598,2.2344987279561903,1.0814788704089218,SEKER
-0.6951586429333324,-0.9527342903599846,-1.1128323100727455,-0.3755308074835035,-1.5109359306523096,-2.051603152605019,-0.698489788513498,-0.8284785806400122,0.5238922880100828,0.9334328167504375,1.6837639146846866,1.7620022886239992,0.27859037175934304,1.9581172171232046,1.838914040743054,1.0087755489456156,SEKER
-0.6951246517188541,-0.9350769905914486,-1.1368800984808105,-0.33514436179954704,-1.6038469038866625,-2.313666672659641,-0.6978198524048936,-0.8284260933918979,1.0319121969542242,0.7803345470908231,1.489078905698798,1.899633700935639,0.22247192851757341,2.0941089790533356,1.9955019176191628,0.8643210981907282,SEKER
-0.6950226780754187,-0.9401731274513709,-1.1746112793342987,-0.27535217895293584,-1.7420553269674162,-2.7581030581866335,-0.6986237757352188,-0.8282686400711228,-0.08616575513246282,0.9982637425514285,1.5466002398223773,2.1211194173853056,0.13416917475030868,2.3181427924878517,2.250526845028499,0.9913098339857466,SEKER
-0.694002941641066,-0.9198258120617981,-1.1548834023982377,-0.29999020321710873,-1.6778410713995175,-2.5425494540856413,-0.6963794897713943,-0.8266945027710354,0.8061113862467401,0.7024194662266724,1.339824385064934,2.0117681374657357,0.17456457534693887,2.204269195979676,2.124149086444724,0.7358237823991558,SEKER
-0.693765003139717,-0.868217536591767,-1.1920751009220187,-0.23879777792321058,-1.8144107959629228,-3.023001527065787,-0.6940012165858489,-0.8263273076775604,1.0747642703465898,0.18924715613875637,0.7992976677376332,2.234168480737808,0.08688811374673586,2.4321582370564525,2.3821369111740496,0.8069057196270569,SEKER
-0.6933231173514974,-0.8918831584481209,-1.0486384944037777,-0.4611545170316731,-1.282364216048116,-1.5022159350674742,-0.6933312804772446,-0.8256454771814028,-0.07818188347360146,0.1344328985853994,1.0518343320127372,1.4191884578421992,0.41762812120470016,1.6262940757723057,1.4551640098087517,0.5748789916821931,SEKER
-0.6926093018474505,-0.931875034281287,-1.1693401082460748,-0.27738767008341436,-1.7300717991450631,-2.7165721273900965,-0.6949056303324648,-0.8245443434041868,0.6313153501360266,0.6815797327232995,1.4916441765352564,2.106300217576164,0.13353666407946072,2.2973215236183524,2.233346793659842,1.157588370994829,SEKER
-0.6909097411235292,-0.8569455334184953,-1.1840727329196252,-0.24538206214178443,-1.7925917265399265,-2.9404350928851923,-0.6889431989658861,-0.8219240125178079,0.5644493558688579,-0.337162831488816,0.7246988752951963,2.2056412032139248,0.09035359707114307,2.395725238203294,2.3488339363099966,1.0783805705247307,SEKER
-0.6907397850511371,-0.9265973911770382,-1.11378824209454,-0.3564081369742234,-1.5355762608351666,-2.118595115466097,-0.693096802839233,-0.8216620884301316,0.3743255572543765,0.6940010477607448,1.4618577972740914,1.7968280030454045,0.25228876581580834,1.982661997578855,1.8783998895621803,0.9214769421897742,SEKER
-0.6904338641208313,-0.8728389648126836,-1.1571051149445133,-0.28668702298189797,-1.6970449356007489,-2.605254340694188,-0.6881057788301307,-0.8211906769614888,0.5385434637058368,-0.42310983125084367,0.8948372792390357,2.0489241218351197,0.15030086192998385,2.233785413219739,2.166988108642432,0.9868556214959998,SEKER
-0.6885983385389962,-0.8328145109356644,-1.1181725272500294,-0.3405165692396063,-1.5625931487668385,-2.1940765357618326,-0.6860959705043177,-0.8183635525509798,0.33373321341250684,-0.46465328273012124,0.5138936652459676,1.8360143840085517,0.2305497649361422,2.0165603066856135,1.922940514966829,0.8519974471321063,SEKER
-0.6879864966783846,-0.8655228669644657,-1.1324268673925122,-0.3168568927779049,-1.616802116470093,-2.3523594107550947,-0.6861964609206084,-0.8174216932697981,0.13564637315702335,-0.29594420124929,0.8543707820290086,1.921819026868219,0.19430654815347748,2.1003249637012367,2.0208781134571043,0.94491280028805,SEKER
-0.6878505318204708,-0.8837619175160979,-1.115615639480222,-0.34689310102901594,-1.550283583391091,-2.159415958363875,-0.6890101925767466,-0.8172124249015824,0.8429949638241728,0.40508278982769,1.0459964805011375,1.8264216769554866,0.23242508800659184,2.005470827961688,1.9120262867903792,1.1982369119883378,SEKER
-0.6877485581770356,-0.9450365639980556,-1.1294675436535186,-0.3216036937597572,-1.605790330473237,-2.319435403366676,-0.691857421038315,-0.8170554837337021,0.8061016260124372,1.1095804662243531,1.709979951639283,1.9063664501529327,0.19986855561159506,2.08439914158378,2.0031990696263473,1.0048698081937009,SEKER
-0.6864568920268554,-0.8966954009258927,-1.1857237085628114,-0.222919471548808,-1.8201112908555075,-3.0449804071129054,-0.6873688491106659,-0.8150681654013006,0.5634699153335875,0.344921910026838,1.202902630669189,2.2459586061840864,0.06310944362512189,2.4270753482245637,2.395918934073076,0.8943629308390583,SEKER
-0.6862189535255064,-0.9318796882875517,-1.1217342593950046,-0.3249558028385276,-1.5874858911755216,-2.2655908168173924,-0.6908190200699783,-0.814702205202798,1.000282674225513,1.224825210594315,1.5872199788102772,1.8721941762008831,0.2095152316997105,2.0470998563615983,1.96416774626877,0.7797476043633909,SEKER
-0.6860829886675928,-0.8739140402598453,-1.149763279747361,-0.2827010639570754,-1.6880079453163594,-2.575566947117782,-0.6868329002237824,-0.814493103621216,0.5785179458391602,0.30608314751081334,0.968613465648008,2.0352519326963336,0.14411789245090825,2.2100106650921094,2.1512124955025196,1.0120929548075506,SEKER
-0.685539129235938,-0.9135196335730351,-0.9922974598823578,-0.5235970891766797,-1.090827475974036,-1.1218835544270829,-0.6903835615993854,-0.8136568185942574,0.7638846635477302,1.2822124509863335,1.3968944030408923,1.1707146304649503,0.5043567051563154,1.38328808425597,1.1826220152863351,1.0806013156283214,SEKER
-0.685539129235938,-0.9472239469424969,-1.157359328978927,-0.2699687616338003,-1.7163410851943015,-2.6697431269104412,-0.6905845424319668,-0.8136568185942574,0.45073593527480066,1.3303315125381197,1.767736412858096,2.0834729721762684,0.12371498152764042,2.25771214141211,2.2069157270012654,1.12747727258577,SEKER
-0.6851652258766753,-0.8927674196384274,-1.2045385180233348,-0.1844407190453333,-1.895396923976984,-3.352613451058409,-0.6859284864771666,-0.8130819909893449,0.4915138054152334,0.3085330430305772,1.1800221737873045,2.3688099311793014,0.012977642814313635,2.552784814441281,2.5401563006974768,0.7789031275175032,SEKER
-0.6851312346621968,-0.9398008069501896,-1.0756065269791848,-0.3957720081194823,-1.4159771885426995,-1.8085917277456631,-0.6897471222962114,-0.8130297379164027,0.3880950379898281,1.2268570940376877,1.6911309175969802,1.6199051624523084,0.31001691318057834,1.7992119274323095,1.678761123716094,0.9483209584323923,SEKER
-0.6833297002948402,-0.9650441369303002,-1.1440897087927857,-0.28367711383424604,-1.67643747420913,-2.538022485965726,-0.6889097021604559,-0.8102614908721942,0.40085479486345676,1.4543895244100533,2.002606663056256,2.0206182799342383,0.14259524738091747,2.189000265475377,2.1343433046214173,1.1496598444913144,SEKER
-0.6827858408631854,-0.9398380390003075,-1.1450479572190388,-0.2782810812382403,-1.6843183679129623,-2.5635385421479002,-0.6876368235541076,-0.8094262284663113,0.7718637471671241,1.2792085278627698,1.7267878121500624,2.0298538686542056,0.13751295307203878,2.197094048256521,2.1449879018190936,1.0288473528124993,SEKER
-0.6824799199328796,-0.8150175909791854,-1.0067913446622903,-0.4869297256915087,-1.167993467271884,-1.2677083049128661,-0.6833827292644701,-0.8089564831792891,0.22203416603873183,0.3394974491904277,0.42254083803287007,1.2659264169655766,0.45385712426442426,1.4635571997825536,1.2864999311714798,0.7493829084549307,SEKER
-0.6823779462894444,-0.9373388376361266,-1.1472651336188253,-0.269821314757317,-1.697947641708311,-2.6082376221400603,-0.6871678682780846,-0.8087999143330847,0.8153623695814345,1.2639586285301627,1.7051193205127682,2.0455398929463247,0.13025862422632928,2.2120235566162325,2.1630819165194968,0.8070487746267312,SEKER
-0.6815961483564406,-0.8893094929837033,-1.0301650617021019,-0.45356323310144114,-1.2565724685669943,-1.4472671683676586,-0.6841196589839349,-0.8075997952160212,0.47695706049789266,0.723212873649381,1.1952923868396381,1.3955971932644535,0.3952290705659897,1.580877366425575,1.429085298682113,1.05939694589446,SEKER
